month,tasmin,year,country,iso3,season
Mar,-21.8,1996,Russia,RUS,spring
Apr,-12.8,1996,Russia,RUS,spring
May,-1.8,1996,Russia,RUS,spring
Jun,5.3,1996,Russia,RUS,summer
Jul,9.9,1996,Russia,RUS,summer
Aug,6.2,1996,Russia,RUS,summer
Sep,-0.0,1996,Russia,RUS,autumn
Oct,-8.5,1996,Russia,RUS,autumn
Nov,-18.5,1996,Russia,RUS,autumn
Dec,-28.5,1996,Russia,RUS,winter
Jan,-31.0,1997,Russia,RUS,winter
Feb,-27.9,1997,Russia,RUS,winter
Mar,-19.7,1997,Russia,RUS,spring
Apr,-8.8,1997,Russia,RUS,spring
May,-1.0,1997,Russia,RUS,spring
Jun,5.8,1997,Russia,RUS,summer
Jul,9.1,1997,Russia,RUS,summer
Aug,7.3,1997,Russia,RUS,summer
Sep,1.5,1997,Russia,RUS,autumn
Oct,-6.5,1997,Russia,RUS,autumn
Nov,-22.1,1997,Russia,RUS,autumn
Dec,-30.3,1997,Russia,RUS,winter
Jan,-30.8,1998,Russia,RUS,winter
Feb,-29.9,1998,Russia,RUS,winter
Mar,-21.9,1998,Russia,RUS,spring
Apr,-13.7,1998,Russia,RUS,spring
May,-3.1,1998,Russia,RUS,spring
Jun,6.4,1998,Russia,RUS,summer
Jul,10.7,1998,Russia,RUS,summer
Aug,7.9,1998,Russia,RUS,summer
Sep,0.4,1998,Russia,RUS,autumn
Oct,-10.4,1998,Russia,RUS,autumn
Nov,-24.9,1998,Russia,RUS,autumn
Dec,-27.6,1998,Russia,RUS,winter
Jan,-30.7,1999,Russia,RUS,winter
Feb,-27.2,1999,Russia,RUS,winter
Mar,-26.6,1999,Russia,RUS,spring
Apr,-12.6,1999,Russia,RUS,spring
May,-2.1,1999,Russia,RUS,spring
Jun,5.5,1999,Russia,RUS,summer
Jul,10.0,1999,Russia,RUS,summer
Aug,6.7,1999,Russia,RUS,summer
Sep,1.2,1999,Russia,RUS,autumn
Oct,-8.0,1999,Russia,RUS,autumn
Nov,-21.6,1999,Russia,RUS,autumn
Dec,-25.0,1999,Russia,RUS,winter
Jan,-31.3,2000,Russia,RUS,winter
Feb,-26.2,2000,Russia,RUS,winter
Mar,-20.7,2000,Russia,RUS,spring
Apr,-9.6,2000,Russia,RUS,spring
May,-1.5,2000,Russia,RUS,spring
Jun,6.8,2000,Russia,RUS,summer
Jul,9.6,2000,Russia,RUS,summer
Aug,7.7,2000,Russia,RUS,summer
Sep,1.3,2000,Russia,RUS,autumn
Oct,-9.1,2000,Russia,RUS,autumn
Nov,-22.6,2000,Russia,RUS,autumn
Dec,-29.7,2000,Russia,RUS,winter
Jan,-31.8,2001,Russia,RUS,winter
Feb,-30.2,2001,Russia,RUS,winter
Mar,-22.2,2001,Russia,RUS,spring
Apr,-11.8,2001,Russia,RUS,spring
May,-0.7,2001,Russia,RUS,spring
Jun,6.8,2001,Russia,RUS,summer
Jul,10.4,2001,Russia,RUS,summer
Aug,7.8,2001,Russia,RUS,summer
Sep,0.9,2001,Russia,RUS,autumn
Oct,-8.8,2001,Russia,RUS,autumn
Nov,-18.0,2001,Russia,RUS,autumn
Dec,-27.9,2001,Russia,RUS,winter
Jan,-28.8,2002,Russia,RUS,winter
Feb,-26.1,2002,Russia,RUS,winter
Mar,-18.1,2002,Russia,RUS,spring
Apr,-11.8,2002,Russia,RUS,spring
May,-1.7,2002,Russia,RUS,spring
Jun,6.7,2002,Russia,RUS,summer
Jul,10.2,2002,Russia,RUS,summer
Aug,7.5,2002,Russia,RUS,summer
Sep,1.2,2002,Russia,RUS,autumn
Oct,-8.6,2002,Russia,RUS,autumn
Nov,-20.5,2002,Russia,RUS,autumn
Dec,-31.1,2002,Russia,RUS,winter
Jan,-29.8,2003,Russia,RUS,winter
Feb,-28.8,2003,Russia,RUS,winter
Mar,-20.5,2003,Russia,RUS,spring
Apr,-11.3,2003,Russia,RUS,spring
May,-1.2,2003,Russia,RUS,spring
Jun,5.9,2003,Russia,RUS,summer
Jul,10.0,2003,Russia,RUS,summer
Aug,8.2,2003,Russia,RUS,summer
Sep,2.3,2003,Russia,RUS,autumn
Oct,-7.2,2003,Russia,RUS,autumn
Nov,-21.3,2003,Russia,RUS,autumn
Dec,-24.3,2003,Russia,RUS,winter
Jan,-28.9,2004,Russia,RUS,winter
Feb,-28.2,2004,Russia,RUS,winter
Mar,-21.8,2004,Russia,RUS,spring
Apr,-12.7,2004,Russia,RUS,spring
May,-1.7,2004,Russia,RUS,spring
Jun,5.8,2004,Russia,RUS,summer
Jul,9.8,2004,Russia,RUS,summer
Aug,6.8,2004,Russia,RUS,summer
Sep,2.0,2004,Russia,RUS,autumn
Oct,-8.4,2004,Russia,RUS,autumn
Nov,-18.0,2004,Russia,RUS,autumn
Dec,-29.4,2004,Russia,RUS,winter
Jan,-27.4,2005,Russia,RUS,winter
Feb,-29.7,2005,Russia,RUS,winter
Mar,-22.1,2005,Russia,RUS,spring
Apr,-11.3,2005,Russia,RUS,spring
May,-0.4,2005,Russia,RUS,spring
Jun,6.7,2005,Russia,RUS,summer
Jul,10.4,2005,Russia,RUS,summer
Aug,7.4,2005,Russia,RUS,summer
Sep,2.6,2005,Russia,RUS,autumn
Oct,-6.3,2005,Russia,RUS,autumn
Nov,-16.9,2005,Russia,RUS,autumn
Dec,-26.5,2005,Russia,RUS,winter
Jan,-33.6,2006,Russia,RUS,winter
Feb,-29.2,2006,Russia,RUS,winter
Mar,-22.1,2006,Russia,RUS,spring
Apr,-14.0,2006,Russia,RUS,spring
May,-1.7,2006,Russia,RUS,spring
Jun,7.2,2006,Russia,RUS,summer
Jul,9.5,2006,Russia,RUS,summer
Aug,7.3,2006,Russia,RUS,summer
Sep,2.2,2006,Russia,RUS,autumn
Oct,-8.9,2006,Russia,RUS,autumn
Nov,-20.1,2006,Russia,RUS,autumn
Dec,-24.5,2006,Russia,RUS,winter
Jan,-24.5,2007,Russia,RUS,winter
Feb,-30.6,2007,Russia,RUS,winter
Mar,-20.3,2007,Russia,RUS,spring
Apr,-8.5,2007,Russia,RUS,spring
May,-0.7,2007,Russia,RUS,spring
Jun,6.2,2007,Russia,RUS,summer
Jul,10.4,2007,Russia,RUS,summer
Aug,8.4,2007,Russia,RUS,summer
Sep,2.5,2007,Russia,RUS,autumn
Oct,-6.1,2007,Russia,RUS,autumn
Nov,-18.7,2007,Russia,RUS,autumn
Dec,-25.2,2007,Russia,RUS,winter
Jan,-29.3,2008,Russia,RUS,winter
Feb,-26.2,2008,Russia,RUS,winter
Mar,-18.1,2008,Russia,RUS,spring
Apr,-12.2,2008,Russia,RUS,spring
May,-1.5,2008,Russia,RUS,spring
Jun,6.3,2008,Russia,RUS,summer
Jul,9.8,2008,Russia,RUS,summer
Aug,7.9,2008,Russia,RUS,summer
Sep,1.7,2008,Russia,RUS,autumn
Oct,-5.5,2008,Russia,RUS,autumn
Nov,-18.1,2008,Russia,RUS,autumn
Dec,-26.2,2008,Russia,RUS,winter
Jan,-28.8,2009,Russia,RUS,winter
Feb,-31.3,2009,Russia,RUS,winter
Mar,-21.8,2009,Russia,RUS,spring
Apr,-10.7,2009,Russia,RUS,spring
May,-1.6,2009,Russia,RUS,spring
Jun,6.3,2009,Russia,RUS,summer
Jul,9.3,2009,Russia,RUS,summer
Aug,7.1,2009,Russia,RUS,summer
Sep,2.5,2009,Russia,RUS,autumn
Oct,-6.7,2009,Russia,RUS,autumn
Nov,-21.3,2009,Russia,RUS,autumn
Dec,-30.0,2009,Russia,RUS,winter
Jan,-32.2,2010,Russia,RUS,winter
Feb,-31.4,2010,Russia,RUS,winter
Mar,-22.8,2010,Russia,RUS,spring
Apr,-11.7,2010,Russia,RUS,spring
May,-0.1,2010,Russia,RUS,spring
Jun,6.7,2010,Russia,RUS,summer
Jul,10.2,2010,Russia,RUS,summer
Aug,7.7,2010,Russia,RUS,summer
Sep,1.5,2010,Russia,RUS,autumn
Oct,-7.1,2010,Russia,RUS,autumn
Nov,-17.6,2010,Russia,RUS,autumn
Dec,-29.3,2010,Russia,RUS,winter
