month,tasmin,year,country,iso3,season
Nov,21.6,1987,Indonesia,IDN,autumn
Dec,21.6,1987,Indonesia,IDN,winter
Jan,21.6,1988,Indonesia,IDN,winter
Feb,21.5,1988,Indonesia,IDN,winter
Mar,21.8,1988,Indonesia,IDN,spring
Apr,21.7,1988,Indonesia,IDN,spring
May,21.8,1988,Indonesia,IDN,spring
Jun,21.0,1988,Indonesia,IDN,summer
Jul,20.8,1988,Indonesia,IDN,summer
Aug,20.9,1988,Indonesia,IDN,summer
Sep,20.9,1988,Indonesia,IDN,autumn
Oct,21.2,1988,Indonesia,IDN,autumn
Nov,21.3,1988,Indonesia,IDN,autumn
Dec,21.0,1988,Indonesia,IDN,winter
Jan,21.4,1989,Indonesia,IDN,winter
Feb,21.0,1989,Indonesia,IDN,winter
Mar,20.9,1989,Indonesia,IDN,spring
Apr,21.3,1989,Indonesia,IDN,spring
May,21.4,1989,Indonesia,IDN,spring
Jun,20.9,1989,Indonesia,IDN,summer
Jul,20.9,1989,Indonesia,IDN,summer
Aug,20.7,1989,Indonesia,IDN,summer
Sep,20.8,1989,Indonesia,IDN,autumn
Oct,21.1,1989,Indonesia,IDN,autumn
Nov,21.3,1989,Indonesia,IDN,autumn
Dec,21.6,1989,Indonesia,IDN,winter
Jan,21.2,1990,Indonesia,IDN,winter
Feb,21.4,1990,Indonesia,IDN,winter
Mar,21.5,1990,Indonesia,IDN,spring
Apr,21.8,1990,Indonesia,IDN,spring
May,21.6,1990,Indonesia,IDN,spring
Jun,21.2,1990,Indonesia,IDN,summer
Jul,20.6,1990,Indonesia,IDN,summer
Aug,20.6,1990,Indonesia,IDN,summer
Sep,20.7,1990,Indonesia,IDN,autumn
Oct,21.2,1990,Indonesia,IDN,autumn
Nov,21.5,1990,Indonesia,IDN,autumn
Dec,21.5,1990,Indonesia,IDN,winter
Jan,21.4,1991,Indonesia,IDN,winter
Feb,21.2,1991,Indonesia,IDN,winter
Mar,21.5,1991,Indonesia,IDN,spring
Apr,21.6,1991,Indonesia,IDN,spring
May,21.5,1991,Indonesia,IDN,spring
Jun,21.5,1991,Indonesia,IDN,summer
Jul,20.8,1991,Indonesia,IDN,summer
Aug,20.6,1991,Indonesia,IDN,summer
Sep,20.9,1991,Indonesia,IDN,autumn
Oct,20.9,1991,Indonesia,IDN,autumn
Nov,21.1,1991,Indonesia,IDN,autumn
Dec,21.4,1991,Indonesia,IDN,winter
Jan,21.3,1992,Indonesia,IDN,winter
Feb,21.3,1992,Indonesia,IDN,winter
Mar,21.7,1992,Indonesia,IDN,spring
Apr,21.6,1992,Indonesia,IDN,spring
May,21.6,1992,Indonesia,IDN,spring
Jun,21.4,1992,Indonesia,IDN,summer
Jul,20.6,1992,Indonesia,IDN,summer
Aug,20.8,1992,Indonesia,IDN,summer
Sep,20.8,1992,Indonesia,IDN,autumn
Oct,21.0,1992,Indonesia,IDN,autumn
Nov,21.1,1992,Indonesia,IDN,autumn
Dec,21.3,1992,Indonesia,IDN,winter
