month,tasmin,year,country,iso3,season
Nov,20.4,1983,Brazil,BRA,spring
Dec,20.7,1983,Brazil,BRA,summer
Jan,20.8,1984,Brazil,BRA,summer
Feb,21.3,1984,Brazil,BRA,summer
Mar,20.8,1984,Brazil,BRA,autumn
Apr,19.9,1984,Brazil,BRA,autumn
May,19.5,1984,Brazil,BRA,autumn
Jun,17.8,1984,Brazil,BRA,winter
Jul,17.5,1984,Brazil,BRA,winter
Aug,17.3,1984,Brazil,BRA,winter
Sep,18.8,1984,Brazil,BRA,spring
Oct,20.4,1984,Brazil,BRA,spring
Nov,20.6,1984,Brazil,BRA,spring
Dec,20.6,1984,Brazil,BRA,summer
Jan,20.7,1985,Brazil,BRA,summer
Feb,20.8,1985,Brazil,BRA,summer
Mar,20.9,1985,Brazil,BRA,autumn
Apr,20.2,1985,Brazil,BRA,autumn
May,19.2,1985,Brazil,BRA,autumn
Jun,17.2,1985,Brazil,BRA,winter
Jul,16.9,1985,Brazil,BRA,winter
Aug,17.7,1985,Brazil,BRA,winter
Sep,19.2,1985,Brazil,BRA,spring
Oct,20.2,1985,Brazil,BRA,spring
Nov,20.6,1985,Brazil,BRA,spring
Dec,20.7,1985,Brazil,BRA,summer
Jan,20.7,1986,Brazil,BRA,summer
Feb,20.8,1986,Brazil,BRA,summer
Mar,20.7,1986,Brazil,BRA,autumn
Apr,20.7,1986,Brazil,BRA,autumn
May,19.7,1986,Brazil,BRA,autumn
Jun,18.0,1986,Brazil,BRA,winter
Jul,17.2,1986,Brazil,BRA,winter
Aug,18.4,1986,Brazil,BRA,winter
Sep,19.0,1986,Brazil,BRA,spring
Oct,19.9,1986,Brazil,BRA,spring
Nov,20.9,1986,Brazil,BRA,spring
Dec,20.9,1986,Brazil,BRA,summer
Jan,21.2,1987,Brazil,BRA,summer
Feb,21.0,1987,Brazil,BRA,summer
Mar,20.9,1987,Brazil,BRA,autumn
Apr,21.0,1987,Brazil,BRA,autumn
May,19.2,1987,Brazil,BRA,autumn
Jun,18.0,1987,Brazil,BRA,winter
Jul,18.2,1987,Brazil,BRA,winter
Aug,18.3,1987,Brazil,BRA,winter
Sep,19.4,1987,Brazil,BRA,spring
Oct,20.9,1987,Brazil,BRA,spring
Nov,21.1,1987,Brazil,BRA,spring
Dec,21.4,1987,Brazil,BRA,summer
Jan,21.6,1988,Brazil,BRA,summer
Feb,21.2,1988,Brazil,BRA,summer
Mar,21.7,1988,Brazil,BRA,autumn
Apr,20.5,1988,Brazil,BRA,autumn
May,19.2,1988,Brazil,BRA,autumn
Jun,17.4,1988,Brazil,BRA,winter
Jul,16.7,1988,Brazil,BRA,winter
Aug,18.2,1988,Brazil,BRA,winter
Sep,19.8,1988,Brazil,BRA,spring
Oct,20.3,1988,Brazil,BRA,spring
Nov,20.5,1988,Brazil,BRA,spring
Dec,20.8,1988,Brazil,BRA,summer
