month,tasmin,year,country,iso3,season
May,-4.3,2005,Canada,CAN,spring
Jun,3.3,2005,Canada,CAN,summer
Jul,6.3,2005,Canada,CAN,summer
Aug,5.4,2005,Canada,CAN,summer
Sep,0.4,2005,Canada,CAN,autumn
Oct,-6.4,2005,Canada,CAN,autumn
Nov,-15.6,2005,Canada,CAN,autumn
Dec,-21.8,2005,Canada,CAN,winter
Jan,-24.7,2006,Canada,CAN,winter
Feb,-25.4,2006,Canada,CAN,winter
Mar,-21.1,2006,Canada,CAN,spring
Apr,-12.5,2006,Canada,CAN,spring
May,-2.7,2006,Canada,CAN,spring
Jun,3.9,2006,Canada,CAN,summer
Jul,6.9,2006,Canada,CAN,summer
Aug,5.5,2006,Canada,CAN,summer
Sep,1.0,2006,Canada,CAN,autumn
Oct,-7.0,2006,Canada,CAN,autumn
Nov,-18.4,2006,Canada,CAN,autumn
Dec,-21.3,2006,Canada,CAN,winter
Jan,-25.9,2007,Canada,CAN,winter
Feb,-27.6,2007,Canada,CAN,winter
Mar,-24.6,2007,Canada,CAN,spring
Apr,-13.4,2007,Canada,CAN,spring
May,-5.6,2007,Canada,CAN,spring
Jun,3.2,2007,Canada,CAN,summer
Jul,7.7,2007,Canada,CAN,summer
Aug,5.2,2007,Canada,CAN,summer
Sep,-0.3,2007,Canada,CAN,autumn
Oct,-6.8,2007,Canada,CAN,autumn
Nov,-18.0,2007,Canada,CAN,autumn
Dec,-25.4,2007,Canada,CAN,winter
Jan,-28.2,2008,Canada,CAN,winter
Feb,-29.3,2008,Canada,CAN,winter
Mar,-25.6,2008,Canada,CAN,spring
Apr,-14.5,2008,Canada,CAN,spring
May,-3.8,2008,Canada,CAN,spring
Jun,3.4,2008,Canada,CAN,summer
Jul,7.0,2008,Canada,CAN,summer
Aug,5.7,2008,Canada,CAN,summer
Sep,-0.1,2008,Canada,CAN,autumn
Oct,-6.9,2008,Canada,CAN,autumn
Nov,-15.8,2008,Canada,CAN,autumn
Dec,-27.4,2008,Canada,CAN,winter
Jan,-28.0,2009,Canada,CAN,winter
Feb,-27.9,2009,Canada,CAN,winter
Mar,-25.8,2009,Canada,CAN,spring
Apr,-14.3,2009,Canada,CAN,spring
May,-6.4,2009,Canada,CAN,spring
Jun,2.8,2009,Canada,CAN,summer
Jul,6.2,2009,Canada,CAN,summer
Aug,5.7,2009,Canada,CAN,summer
Sep,1.4,2009,Canada,CAN,autumn
Oct,-8.3,2009,Canada,CAN,autumn
Nov,-14.8,2009,Canada,CAN,autumn
Dec,-23.6,2009,Canada,CAN,winter
Jan,-25.5,2010,Canada,CAN,winter
Feb,-23.2,2010,Canada,CAN,winter
Mar,-18.9,2010,Canada,CAN,spring
Apr,-10.4,2010,Canada,CAN,spring
May,-4.4,2010,Canada,CAN,spring
Jun,3.2,2010,Canada,CAN,summer
Jul,7.2,2010,Canada,CAN,summer
Aug,6.3,2010,Canada,CAN,summer
Sep,0.2,2010,Canada,CAN,autumn
Oct,-5.7,2010,Canada,CAN,autumn
