month,tasmin,year,country,iso3,season
Feb,-0.8,2005,France,FRA,winter
Mar,2.5,2005,France,FRA,spring
Apr,5.8,2005,France,FRA,spring
May,9.1,2005,France,FRA,spring
Jun,13.4,2005,France,FRA,summer
Jul,14.6,2005,France,FRA,summer
Aug,12.9,2005,France,FRA,summer
Sep,11.9,2005,France,FRA,autumn
Oct,10.4,2005,France,FRA,autumn
Nov,3.1,2005,France,FRA,autumn
Dec,-0.4,2005,France,FRA,winter
Jan,-0.3,2006,France,FRA,winter
Feb,-0.1,2006,France,FRA,winter
Mar,2.5,2006,France,FRA,spring
Apr,5.5,2006,France,FRA,spring
May,9.3,2006,France,FRA,spring
Jun,12.8,2006,France,FRA,summer
Jul,16.7,2006,France,FRA,summer
Aug,12.8,2006,France,FRA,summer
Sep,13.6,2006,France,FRA,autumn
Oct,11.1,2006,France,FRA,autumn
Nov,5.7,2006,France,FRA,autumn
Dec,1.9,2006,France,FRA,winter
Jan,3.7,2007,France,FRA,winter
Feb,3.7,2007,France,FRA,winter
Mar,3.3,2007,France,FRA,spring
Apr,6.8,2007,France,FRA,spring
May,10.1,2007,France,FRA,spring
Jun,12.8,2007,France,FRA,summer
Jul,13.4,2007,France,FRA,summer
Aug,13.3,2007,France,FRA,summer
Sep,10.0,2007,France,FRA,autumn
Oct,7.5,2007,France,FRA,autumn
Nov,2.9,2007,France,FRA,autumn
Dec,0.8,2007,France,FRA,winter
Jan,2.7,2008,France,FRA,winter
Feb,2.1,2008,France,FRA,winter
Mar,3.1,2008,France,FRA,spring
Apr,5.0,2008,France,FRA,spring
May,9.8,2008,France,FRA,spring
Jun,12.2,2008,France,FRA,summer
Jul,13.5,2008,France,FRA,summer
Aug,14.0,2008,France,FRA,summer
Sep,10.1,2008,France,FRA,autumn
Oct,7.2,2008,France,FRA,autumn
Nov,4.4,2008,France,FRA,autumn
Dec,0.7,2008,France,FRA,winter
Jan,-1.5,2009,France,FRA,winter
Feb,0.2,2009,France,FRA,winter
Mar,2.4,2009,France,FRA,spring
Apr,6.3,2009,France,FRA,spring
May,10.0,2009,France,FRA,spring
Jun,12.2,2009,France,FRA,summer
Jul,14.1,2009,France,FRA,summer
Aug,14.6,2009,France,FRA,summer
Sep,11.8,2009,France,FRA,autumn
Oct,8.2,2009,France,FRA,autumn
Nov,6.6,2009,France,FRA,autumn
Dec,1.4,2009,France,FRA,winter
Jan,-1.6,2010,France,FRA,winter
Feb,0.2,2010,France,FRA,winter
Mar,2.2,2010,France,FRA,spring
Apr,5.5,2010,France,FRA,spring
May,7.8,2010,France,FRA,spring
Jun,12.3,2010,France,FRA,summer
Jul,15.2,2010,France,FRA,summer
Aug,13.6,2010,France,FRA,summer
Sep,10.2,2010,France,FRA,autumn
Oct,7.3,2010,France,FRA,autumn
Nov,4.3,2010,France,FRA,autumn
Dec,-1.2,2010,France,FRA,winter
Jan,1.0,2011,France,FRA,winter
Feb,1.9,2011,France,FRA,winter
Mar,3.5,2011,France,FRA,spring
Apr,7.4,2011,France,FRA,spring
May,9.8,2011,France,FRA,spring
Jun,11.9,2011,France,FRA,summer
Jul,12.5,2011,France,FRA,summer
Aug,14.2,2011,France,FRA,summer
Sep,12.6,2011,France,FRA,autumn
Oct,8.4,2011,France,FRA,autumn
Nov,6.1,2011,France,FRA,autumn
Dec,3.6,2011,France,FRA,winter
Jan,2.4,2012,France,FRA,winter
Feb,-3.0,2012,France,FRA,winter
Mar,4.2,2012,France,FRA,spring
Apr,4.9,2012,France,FRA,spring
May,9.6,2012,France,FRA,spring
Jun,12.7,2012,France,FRA,summer
Jul,13.4,2012,France,FRA,summer
Aug,14.9,2012,France,FRA,summer
Sep,10.8,2012,France,FRA,autumn
Oct,9.0,2012,France,FRA,autumn
Nov,4.9,2012,France,FRA,autumn
Dec,2.5,2012,France,FRA,winter
Jan,1.0,2013,France,FRA,winter
Feb,-0.6,2013,France,FRA,winter
Mar,1.9,2013,France,FRA,spring
Apr,5.1,2013,France,FRA,spring
May,7.2,2013,France,FRA,spring
Jun,11.4,2013,France,FRA,summer
Jul,15.7,2013,France,FRA,summer
Aug,14.0,2013,France,FRA,summer
Sep,11.8,2013,France,FRA,autumn
Oct,10.4,2013,France,FRA,autumn
Nov,4.1,2013,France,FRA,autumn
Dec,1.6,2013,France,FRA,winter
Jan,3.6,2014,France,FRA,winter
Feb,3.1,2014,France,FRA,winter
Mar,3.5,2014,France,FRA,spring
Apr,7.0,2014,France,FRA,spring
May,8.5,2014,France,FRA,spring
Jun,12.9,2014,France,FRA,summer
Jul,14.3,2014,France,FRA,summer
Aug,13.0,2014,France,FRA,summer
Sep,12.3,2014,France,FRA,autumn
Oct,10.3,2014,France,FRA,autumn
Nov,6.8,2014,France,FRA,autumn
Dec,2.6,2014,France,FRA,winter
Jan,1.3,2015,France,FRA,winter
Feb,0.2,2015,France,FRA,winter
Mar,3.6,2015,France,FRA,spring
Apr,6.0,2015,France,FRA,spring
May,9.4,2015,France,FRA,spring
Jun,13.1,2015,France,FRA,summer
Jul,15.7,2015,France,FRA,summer
Aug,14.7,2015,France,FRA,summer
Sep,10.2,2015,France,FRA,autumn
Oct,7.5,2015,France,FRA,autumn
Nov,6.3,2015,France,FRA,autumn
Dec,4.6,2015,France,FRA,winter
Jan,2.8,2016,France,FRA,winter
Feb,2.6,2016,France,FRA,winter
Mar,2.5,2016,France,FRA,spring
Apr,5.0,2016,France,FRA,spring
May,8.8,2016,France,FRA,spring
Jun,12.6,2016,France,FRA,summer
Jul,14.4,2016,France,FRA,summer
Aug,14.3,2016,France,FRA,summer
Sep,13.1,2016,France,FRA,autumn
Oct,7.2,2016,France,FRA,autumn
Nov,4.4,2016,France,FRA,autumn
Dec,1.3,2016,France,FRA,winter
Jan,-1.3,2017,France,FRA,winter
Feb,3.2,2017,France,FRA,winter
Mar,5.3,2017,France,FRA,spring
Apr,5.0,2017,France,FRA,spring
May,9.9,2017,France,FRA,spring
Jun,14.1,2017,France,FRA,summer
Jul,14.7,2017,France,FRA,summer
