month,tas,year,country,iso3,season
Mar,4.6,1982,Germany,DEU,spring
Apr,6.9,1982,Germany,DEU,spring
May,12.7,1982,Germany,DEU,spring
Jun,16.5,1982,Germany,DEU,summer
Jul,19.1,1982,Germany,DEU,summer
Aug,17.9,1982,Germany,DEU,summer
Sep,16.4,1982,Germany,DEU,autumn
Oct,10.0,1982,Germany,DEU,autumn
Nov,6.3,1982,Germany,DEU,autumn
Dec,2.2,1982,Germany,DEU,winter
Jan,3.9,1983,Germany,DEU,winter
Feb,-1.3,1983,Germany,DEU,winter
Mar,5.0,1983,Germany,DEU,spring
Apr,8.9,1983,Germany,DEU,spring
May,11.6,1983,Germany,DEU,spring
Jun,16.4,1983,Germany,DEU,summer
Jul,20.5,1983,Germany,DEU,summer
Aug,18.5,1983,Germany,DEU,summer
Sep,14.3,1983,Germany,DEU,autumn
Oct,9.6,1983,Germany,DEU,autumn
Nov,3.9,1983,Germany,DEU,autumn
Dec,0.9,1983,Germany,DEU,winter
Jan,1.0,1984,Germany,DEU,winter
Feb,-0.2,1984,Germany,DEU,winter
Mar,2.4,1984,Germany,DEU,spring
Apr,7.3,1984,Germany,DEU,spring
May,11.0,1984,Germany,DEU,spring
Jun,14.0,1984,Germany,DEU,summer
Jul,16.1,1984,Germany,DEU,summer
Aug,17.6,1984,Germany,DEU,summer
Sep,12.8,1984,Germany,DEU,autumn
Oct,10.7,1984,Germany,DEU,autumn
Nov,5.4,1984,Germany,DEU,autumn
Dec,1.3,1984,Germany,DEU,winter
Jan,-5.4,1985,Germany,DEU,winter
Feb,-2.7,1985,Germany,DEU,winter
Mar,3.2,1985,Germany,DEU,spring
Apr,8.0,1985,Germany,DEU,spring
May,13.4,1985,Germany,DEU,spring
Jun,13.8,1985,Germany,DEU,summer
Jul,17.7,1985,Germany,DEU,summer
Aug,16.8,1985,Germany,DEU,summer
Sep,14.2,1985,Germany,DEU,autumn
Oct,9.4,1985,Germany,DEU,autumn
Nov,1.1,1985,Germany,DEU,autumn
Dec,3.8,1985,Germany,DEU,winter
Jan,-0.0,1986,Germany,DEU,winter
Feb,-6.1,1986,Germany,DEU,winter
Mar,3.4,1986,Germany,DEU,spring
Apr,6.6,1986,Germany,DEU,spring
May,14.2,1986,Germany,DEU,spring
Jun,16.0,1986,Germany,DEU,summer
Jul,17.3,1986,Germany,DEU,summer
Aug,16.7,1986,Germany,DEU,summer
Sep,12.1,1986,Germany,DEU,autumn
Oct,10.1,1986,Germany,DEU,autumn
Nov,6.2,1986,Germany,DEU,autumn
Dec,2.0,1986,Germany,DEU,winter
Jan,-5.8,1987,Germany,DEU,winter
Feb,-0.1,1987,Germany,DEU,winter
Mar,-0.0,1987,Germany,DEU,spring
Apr,9.4,1987,Germany,DEU,spring
May,9.9,1987,Germany,DEU,spring
Jun,14.1,1987,Germany,DEU,summer
Jul,17.1,1987,Germany,DEU,summer
Aug,16.0,1987,Germany,DEU,summer
Sep,15.1,1987,Germany,DEU,autumn
Oct,9.8,1987,Germany,DEU,autumn
Nov,5.1,1987,Germany,DEU,autumn
Dec,2.2,1987,Germany,DEU,winter
