month,tas,year,country,iso3,season
Aug,12.3,1986,United Kingdom,GBR,summer
Sep,10.4,1986,United Kingdom,GBR,autumn
Oct,9.6,1986,United Kingdom,GBR,autumn
Nov,6.5,1986,United Kingdom,GBR,autumn
Dec,4.6,1986,United Kingdom,GBR,winter
Jan,0.6,1987,United Kingdom,GBR,winter
Feb,2.9,1987,United Kingdom,GBR,winter
Mar,3.4,1987,United Kingdom,GBR,spring
Apr,8.6,1987,United Kingdom,GBR,spring
May,9.1,1987,United Kingdom,GBR,spring
Jun,11.4,1987,United Kingdom,GBR,summer
Jul,14.6,1987,United Kingdom,GBR,summer
Aug,14.2,1987,United Kingdom,GBR,summer
Sep,12.3,1987,United Kingdom,GBR,autumn
Oct,8.4,1987,United Kingdom,GBR,autumn
Nov,5.8,1987,United Kingdom,GBR,autumn
Dec,4.8,1987,United Kingdom,GBR,winter
Jan,4.1,1988,United Kingdom,GBR,winter
Feb,3.8,1988,United Kingdom,GBR,winter
Mar,5.1,1988,United Kingdom,GBR,spring
Apr,7.1,1988,United Kingdom,GBR,spring
May,10.6,1988,United Kingdom,GBR,spring
Jun,13.4,1988,United Kingdom,GBR,summer
Jul,13.6,1988,United Kingdom,GBR,summer
Aug,14.0,1988,United Kingdom,GBR,summer
Sep,12.1,1988,United Kingdom,GBR,autumn
Oct,9.3,1988,United Kingdom,GBR,autumn
Nov,5.1,1988,United Kingdom,GBR,autumn
Dec,6.6,1988,United Kingdom,GBR,winter
Jan,5.8,1989,United Kingdom,GBR,winter
Feb,4.8,1989,United Kingdom,GBR,winter
Mar,6.0,1989,United Kingdom,GBR,spring
Apr,5.6,1989,United Kingdom,GBR,spring
May,11.4,1989,United Kingdom,GBR,spring
Jun,13.1,1989,United Kingdom,GBR,summer
Jul,16.4,1989,United Kingdom,GBR,summer
Aug,15.0,1989,United Kingdom,GBR,summer
Sep,12.8,1989,United Kingdom,GBR,autumn
Oct,10.6,1989,United Kingdom,GBR,autumn
Nov,5.8,1989,United Kingdom,GBR,autumn
Dec,3.6,1989,United Kingdom,GBR,winter
Jan,5.4,1990,United Kingdom,GBR,winter
Feb,5.8,1990,United Kingdom,GBR,winter
Mar,7.1,1990,United Kingdom,GBR,spring
Apr,7.1,1990,United Kingdom,GBR,spring
May,11.4,1990,United Kingdom,GBR,spring
Jun,12.5,1990,United Kingdom,GBR,summer
Jul,15.2,1990,United Kingdom,GBR,summer
Aug,16.1,1990,United Kingdom,GBR,summer
Sep,11.8,1990,United Kingdom,GBR,autumn
Oct,10.5,1990,United Kingdom,GBR,autumn
Nov,5.8,1990,United Kingdom,GBR,autumn
Dec,3.6,1990,United Kingdom,GBR,winter
Jan,2.5,1991,United Kingdom,GBR,winter
Feb,1.4,1991,United Kingdom,GBR,winter
Mar,6.5,1991,United Kingdom,GBR,spring
Apr,7.0,1991,United Kingdom,GBR,spring
May,10.0,1991,United Kingdom,GBR,spring
Jun,11.1,1991,United Kingdom,GBR,summer
Jul,15.9,1991,United Kingdom,GBR,summer
Aug,15.6,1991,United Kingdom,GBR,summer
Sep,13.2,1991,United Kingdom,GBR,autumn
Oct,9.0,1991,United Kingdom,GBR,autumn
Nov,5.7,1991,United Kingdom,GBR,autumn
Dec,4.2,1991,United Kingdom,GBR,winter
Jan,3.3,1992,United Kingdom,GBR,winter
Feb,4.7,1992,United Kingdom,GBR,winter
Mar,6.1,1992,United Kingdom,GBR,spring
Apr,7.4,1992,United Kingdom,GBR,spring
May,11.9,1992,United Kingdom,GBR,spring
Jun,14.3,1992,United Kingdom,GBR,summer
Jul,14.8,1992,United Kingdom,GBR,summer
Aug,14.0,1992,United Kingdom,GBR,summer
Sep,11.9,1992,United Kingdom,GBR,autumn
Oct,6.8,1992,United Kingdom,GBR,autumn
Nov,6.2,1992,United Kingdom,GBR,autumn
Dec,3.1,1992,United Kingdom,GBR,winter
Jan,4.6,1993,United Kingdom,GBR,winter
Feb,4.5,1993,United Kingdom,GBR,winter
Mar,5.5,1993,United Kingdom,GBR,spring
Apr,8.1,1993,United Kingdom,GBR,spring
May,10.1,1993,United Kingdom,GBR,spring
Jun,13.2,1993,United Kingdom,GBR,summer
Jul,13.8,1993,United Kingdom,GBR,summer
Aug,13.3,1993,United Kingdom,GBR,summer
Sep,11.3,1993,United Kingdom,GBR,autumn
Oct,7.3,1993,United Kingdom,GBR,autumn
Nov,4.1,1993,United Kingdom,GBR,autumn
Dec,3.9,1993,United Kingdom,GBR,winter
Jan,3.9,1994,United Kingdom,GBR,winter
Feb,2.5,1994,United Kingdom,GBR,winter
Mar,5.9,1994,United Kingdom,GBR,spring
Apr,6.8,1994,United Kingdom,GBR,spring
May,9.4,1994,United Kingdom,GBR,spring
Jun,12.8,1994,United Kingdom,GBR,summer
Jul,15.9,1994,United Kingdom,GBR,summer
Aug,14.4,1994,United Kingdom,GBR,summer
Sep,11.6,1994,United Kingdom,GBR,autumn
Oct,9.1,1994,United Kingdom,GBR,autumn
Nov,8.8,1994,United Kingdom,GBR,autumn
Dec,5.2,1994,United Kingdom,GBR,winter
Jan,3.6,1995,United Kingdom,GBR,winter
Feb,5.0,1995,United Kingdom,GBR,winter
Mar,4.3,1995,United Kingdom,GBR,spring
Apr,7.6,1995,United Kingdom,GBR,spring
May,10.3,1995,United Kingdom,GBR,spring
Jun,13.1,1995,United Kingdom,GBR,summer
Jul,16.6,1995,United Kingdom,GBR,summer
Aug,17.2,1995,United Kingdom,GBR,summer
Sep,12.5,1995,United Kingdom,GBR,autumn
Oct,11.6,1995,United Kingdom,GBR,autumn
Nov,6.9,1995,United Kingdom,GBR,autumn
Dec,1.8,1995,United Kingdom,GBR,winter
Jan,3.9,1996,United Kingdom,GBR,winter
Feb,2.2,1996,United Kingdom,GBR,winter
Mar,3.7,1996,United Kingdom,GBR,spring
Apr,7.4,1996,United Kingdom,GBR,spring
May,8.1,1996,United Kingdom,GBR,spring
Jun,13.0,1996,United Kingdom,GBR,summer
Jul,14.7,1996,United Kingdom,GBR,summer
Aug,15.1,1996,United Kingdom,GBR,summer
Sep,12.6,1996,United Kingdom,GBR,autumn
Oct,10.4,1996,United Kingdom,GBR,autumn
Nov,4.8,1996,United Kingdom,GBR,autumn
Dec,2.5,1996,United Kingdom,GBR,winter
Jan,2.1,1997,United Kingdom,GBR,winter
Feb,5.2,1997,United Kingdom,GBR,winter
Mar,7.0,1997,United Kingdom,GBR,spring
Apr,7.9,1997,United Kingdom,GBR,spring
May,10.3,1997,United Kingdom,GBR,spring
Jun,12.7,1997,United Kingdom,GBR,summer
Jul,15.2,1997,United Kingdom,GBR,summer
Aug,17.0,1997,United Kingdom,GBR,summer
Sep,12.8,1997,United Kingdom,GBR,autumn
Oct,9.4,1997,United Kingdom,GBR,autumn
Nov,7.6,1997,United Kingdom,GBR,autumn
Dec,5.1,1997,United Kingdom,GBR,winter
Jan,4.3,1998,United Kingdom,GBR,winter
Feb,6.3,1998,United Kingdom,GBR,winter
Mar,6.7,1998,United Kingdom,GBR,spring
Apr,6.7,1998,United Kingdom,GBR,spring
May,11.5,1998,United Kingdom,GBR,spring
Jun,12.7,1998,United Kingdom,GBR,summer
Jul,14.1,1998,United Kingdom,GBR,summer
Aug,14.5,1998,United Kingdom,GBR,summer
Sep,13.3,1998,United Kingdom,GBR,autumn
Oct,9.1,1998,United Kingdom,GBR,autumn
Nov,5.3,1998,United Kingdom,GBR,autumn
Dec,4.7,1998,United Kingdom,GBR,winter
Jan,4.3,1999,United Kingdom,GBR,winter
Feb,4.0,1999,United Kingdom,GBR,winter
Mar,6.0,1999,United Kingdom,GBR,spring
Apr,8.2,1999,United Kingdom,GBR,spring
May,11.4,1999,United Kingdom,GBR,spring
Jun,12.5,1999,United Kingdom,GBR,summer
Jul,15.8,1999,United Kingdom,GBR,summer
Aug,14.8,1999,United Kingdom,GBR,summer
Sep,14.2,1999,United Kingdom,GBR,autumn
Oct,9.8,1999,United Kingdom,GBR,autumn
Nov,6.7,1999,United Kingdom,GBR,autumn
Dec,3.6,1999,United Kingdom,GBR,winter
Jan,4.0,2000,United Kingdom,GBR,winter
Feb,4.9,2000,United Kingdom,GBR,winter
Mar,6.2,2000,United Kingdom,GBR,spring
Apr,6.7,2000,United Kingdom,GBR,spring
May,10.9,2000,United Kingdom,GBR,spring
Jun,13.0,2000,United Kingdom,GBR,summer
Jul,14.2,2000,United Kingdom,GBR,summer
Aug,15.1,2000,United Kingdom,GBR,summer
Sep,13.3,2000,United Kingdom,GBR,autumn
Oct,9.2,2000,United Kingdom,GBR,autumn
Nov,5.8,2000,United Kingdom,GBR,autumn
Dec,4.5,2000,United Kingdom,GBR,winter
Jan,2.8,2001,United Kingdom,GBR,winter
Feb,3.3,2001,United Kingdom,GBR,winter
Mar,4.2,2001,United Kingdom,GBR,spring
