month,tasmax,year,country,iso3,season
May,22.5,2010,Turkey,TUR,spring
Jun,26.6,2010,Turkey,TUR,summer
Jul,30.5,2010,Turkey,TUR,summer
Aug,32.3,2010,Turkey,TUR,summer
Sep,28.0,2010,Turkey,TUR,autumn
Oct,18.6,2010,Turkey,TUR,autumn
Nov,16.4,2010,Turkey,TUR,autumn
Dec,9.6,2010,Turkey,TUR,winter
Jan,5.0,2011,Turkey,TUR,winter
Feb,6.1,2011,Turkey,TUR,winter
Mar,10.4,2011,Turkey,TUR,spring
Apr,14.2,2011,Turkey,TUR,spring
May,19.6,2011,Turkey,TUR,spring
Jun,25.6,2011,Turkey,TUR,summer
Jul,30.9,2011,Turkey,TUR,summer
Aug,29.9,2011,Turkey,TUR,summer
Sep,26.8,2011,Turkey,TUR,autumn
Oct,18.0,2011,Turkey,TUR,autumn
Nov,8.3,2011,Turkey,TUR,autumn
Dec,6.2,2011,Turkey,TUR,winter
Jan,2.9,2012,Turkey,TUR,winter
Feb,3.1,2012,Turkey,TUR,winter
Mar,8.2,2012,Turkey,TUR,spring
Apr,18.6,2012,Turkey,TUR,spring
May,21.6,2012,Turkey,TUR,spring
Jun,28.1,2012,Turkey,TUR,summer
Jul,30.9,2012,Turkey,TUR,summer
Aug,30.4,2012,Turkey,TUR,summer
Sep,27.4,2012,Turkey,TUR,autumn
Oct,21.7,2012,Turkey,TUR,autumn
Nov,13.8,2012,Turkey,TUR,autumn
Dec,6.8,2012,Turkey,TUR,winter
Jan,5.0,2013,Turkey,TUR,winter
Feb,8.3,2013,Turkey,TUR,winter
Mar,12.2,2013,Turkey,TUR,spring
Apr,17.6,2013,Turkey,TUR,spring
May,23.0,2013,Turkey,TUR,spring
Jun,26.9,2013,Turkey,TUR,summer
Jul,29.2,2013,Turkey,TUR,summer
Aug,30.3,2013,Turkey,TUR,summer
Sep,25.6,2013,Turkey,TUR,autumn
Oct,18.5,2013,Turkey,TUR,autumn
Nov,13.7,2013,Turkey,TUR,autumn
Dec,3.5,2013,Turkey,TUR,winter
Jan,6.3,2014,Turkey,TUR,winter
Feb,9.1,2014,Turkey,TUR,winter
Mar,12.9,2014,Turkey,TUR,spring
Apr,17.8,2014,Turkey,TUR,spring
May,21.4,2014,Turkey,TUR,spring
Jun,25.9,2014,Turkey,TUR,summer
Jul,30.5,2014,Turkey,TUR,summer
Aug,31.6,2014,Turkey,TUR,summer
Sep,25.6,2014,Turkey,TUR,autumn
Oct,18.9,2014,Turkey,TUR,autumn
Nov,11.5,2014,Turkey,TUR,autumn
Dec,8.3,2014,Turkey,TUR,winter
Jan,4.4,2015,Turkey,TUR,winter
Feb,6.7,2015,Turkey,TUR,winter
Mar,10.6,2015,Turkey,TUR,spring
Apr,14.9,2015,Turkey,TUR,spring
May,21.7,2015,Turkey,TUR,spring
Jun,25.1,2015,Turkey,TUR,summer
Jul,30.1,2015,Turkey,TUR,summer
Aug,29.6,2015,Turkey,TUR,summer
Sep,28.6,2015,Turkey,TUR,autumn
Oct,19.8,2015,Turkey,TUR,autumn
Nov,14.1,2015,Turkey,TUR,autumn
Dec,5.2,2015,Turkey,TUR,winter
Jan,4.1,2016,Turkey,TUR,winter
Feb,10.5,2016,Turkey,TUR,winter
Mar,12.6,2016,Turkey,TUR,spring
Apr,19.9,2016,Turkey,TUR,spring
May,20.8,2016,Turkey,TUR,spring
Jun,27.2,2016,Turkey,TUR,summer
Jul,30.4,2016,Turkey,TUR,summer
Aug,31.4,2016,Turkey,TUR,summer
Sep,25.6,2016,Turkey,TUR,autumn
Oct,20.3,2016,Turkey,TUR,autumn
Nov,12.6,2016,Turkey,TUR,autumn
Dec,3.0,2016,Turkey,TUR,winter
Jan,2.1,2017,Turkey,TUR,winter
Feb,5.9,2017,Turkey,TUR,winter
Mar,11.9,2017,Turkey,TUR,spring
Apr,16.5,2017,Turkey,TUR,spring
May,21.0,2017,Turkey,TUR,spring
Jun,26.6,2017,Turkey,TUR,summer
Jul,31.5,2017,Turkey,TUR,summer
Aug,31.0,2017,Turkey,TUR,summer
Sep,29.0,2017,Turkey,TUR,autumn
Oct,19.5,2017,Turkey,TUR,autumn
Nov,12.4,2017,Turkey,TUR,autumn
Dec,8.6,2017,Turkey,TUR,winter
Jan,6.0,2018,Turkey,TUR,winter
Feb,9.7,2018,Turkey,TUR,winter
Mar,14.3,2018,Turkey,TUR,spring
Apr,19.7,2018,Turkey,TUR,spring
May,22.4,2018,Turkey,TUR,spring
Jun,26.6,2018,Turkey,TUR,summer
Jul,30.6,2018,Turkey,TUR,summer
Aug,30.7,2018,Turkey,TUR,summer
Sep,27.1,2018,Turkey,TUR,autumn
Oct,20.8,2018,Turkey,TUR,autumn
Nov,12.8,2018,Turkey,TUR,autumn
Dec,6.4,2018,Turkey,TUR,winter
Jan,4.8,2019,Turkey,TUR,winter
Feb,7.5,2019,Turkey,TUR,winter
Mar,11.2,2019,Turkey,TUR,spring
Apr,14.8,2019,Turkey,TUR,spring
May,23.3,2019,Turkey,TUR,spring
Jun,27.5,2019,Turkey,TUR,summer
Jul,29.3,2019,Turkey,TUR,summer
Aug,30.4,2019,Turkey,TUR,summer
Sep,26.5,2019,Turkey,TUR,autumn
Oct,22.4,2019,Turkey,TUR,autumn
Nov,15.0,2019,Turkey,TUR,autumn
Dec,7.7,2019,Turkey,TUR,winter
Jan,4.8,2020,Turkey,TUR,winter
Feb,6.9,2020,Turkey,TUR,winter
Mar,12.8,2020,Turkey,TUR,spring
Apr,16.3,2020,Turkey,TUR,spring
May,22.1,2020,Turkey,TUR,spring
Jun,26.3,2020,Turkey,TUR,summer
Jul,31.0,2020,Turkey,TUR,summer
Aug,30.6,2020,Turkey,TUR,summer
Sep,29.1,2020,Turkey,TUR,autumn
Oct,23.5,2020,Turkey,TUR,autumn
Nov,12.8,2020,Turkey,TUR,autumn
Dec,8.5,2020,Turkey,TUR,winter
