month,tasmax,year,country,iso3,season
Dec,30.7,1980,Brazil,BRA,summer
Jan,30.3,1981,Brazil,BRA,summer
Feb,30.6,1981,Brazil,BRA,summer
Mar,30.5,1981,Brazil,BRA,autumn
Apr,30.1,1981,Brazil,BRA,autumn
May,29.8,1981,Brazil,BRA,autumn
Jun,28.6,1981,Brazil,BRA,winter
Jul,28.5,1981,Brazil,BRA,winter
Aug,30.4,1981,Brazil,BRA,winter
Sep,30.7,1981,Brazil,BRA,spring
Oct,30.8,1981,Brazil,BRA,spring
Nov,30.9,1981,Brazil,BRA,spring
Dec,30.7,1981,Brazil,BRA,summer
Jan,30.3,1982,Brazil,BRA,summer
Feb,30.4,1982,Brazil,BRA,summer
Mar,30.2,1982,Brazil,BRA,autumn
Apr,29.6,1982,Brazil,BRA,autumn
May,29.1,1982,Brazil,BRA,autumn
Jun,29.4,1982,Brazil,BRA,winter
Jul,29.8,1982,Brazil,BRA,winter
Aug,30.7,1982,Brazil,BRA,winter
Sep,31.0,1982,Brazil,BRA,spring
Oct,31.4,1982,Brazil,BRA,spring
Nov,31.1,1982,Brazil,BRA,spring
Dec,30.4,1982,Brazil,BRA,summer
Jan,30.7,1983,Brazil,BRA,summer
Feb,31.0,1983,Brazil,BRA,summer
Mar,30.4,1983,Brazil,BRA,autumn
Apr,30.6,1983,Brazil,BRA,autumn
May,30.3,1983,Brazil,BRA,autumn
Jun,29.1,1983,Brazil,BRA,winter
Jul,29.7,1983,Brazil,BRA,winter
Aug,30.3,1983,Brazil,BRA,winter
Sep,30.8,1983,Brazil,BRA,spring
Oct,30.9,1983,Brazil,BRA,spring
Nov,30.7,1983,Brazil,BRA,spring
Dec,30.5,1983,Brazil,BRA,summer
Jan,30.4,1984,Brazil,BRA,summer
Feb,30.8,1984,Brazil,BRA,summer
Mar,30.2,1984,Brazil,BRA,autumn
Apr,29.5,1984,Brazil,BRA,autumn
May,29.9,1984,Brazil,BRA,autumn
Jun,29.0,1984,Brazil,BRA,winter
Jul,29.6,1984,Brazil,BRA,winter
Aug,29.9,1984,Brazil,BRA,winter
Sep,30.5,1984,Brazil,BRA,spring
Oct,31.6,1984,Brazil,BRA,spring
Nov,30.9,1984,Brazil,BRA,spring
Dec,30.4,1984,Brazil,BRA,summer
Jan,30.3,1985,Brazil,BRA,summer
Feb,30.4,1985,Brazil,BRA,summer
Mar,30.3,1985,Brazil,BRA,autumn
Apr,30.0,1985,Brazil,BRA,autumn
May,29.6,1985,Brazil,BRA,autumn
Jun,28.6,1985,Brazil,BRA,winter
Jul,29.1,1985,Brazil,BRA,winter
Aug,30.2,1985,Brazil,BRA,winter
Sep,31.0,1985,Brazil,BRA,spring
Oct,31.4,1985,Brazil,BRA,spring
Nov,30.9,1985,Brazil,BRA,spring
Dec,30.7,1985,Brazil,BRA,summer
Jan,30.5,1986,Brazil,BRA,summer
Feb,30.5,1986,Brazil,BRA,summer
Mar,30.0,1986,Brazil,BRA,autumn
Apr,30.3,1986,Brazil,BRA,autumn
May,30.0,1986,Brazil,BRA,autumn
Jun,29.2,1986,Brazil,BRA,winter
