month,tasmax,year,country,iso3,season
Jan,30.4,1994,Indonesia,IDN,winter
Feb,30.7,1994,Indonesia,IDN,winter
Mar,30.3,1994,Indonesia,IDN,spring
Apr,30.9,1994,Indonesia,IDN,spring
May,30.8,1994,Indonesia,IDN,spring
Jun,30.5,1994,Indonesia,IDN,summer
Jul,30.6,1994,Indonesia,IDN,summer
Aug,30.6,1994,Indonesia,IDN,summer
Sep,31.0,1994,Indonesia,IDN,autumn
Oct,31.2,1994,Indonesia,IDN,autumn
Nov,31.1,1994,Indonesia,IDN,autumn
Dec,30.9,1994,Indonesia,IDN,winter
Jan,30.3,1995,Indonesia,IDN,winter
Feb,30.3,1995,Indonesia,IDN,winter
Mar,30.5,1995,Indonesia,IDN,spring
Apr,31.0,1995,Indonesia,IDN,spring
May,31.0,1995,Indonesia,IDN,spring
Jun,30.9,1995,Indonesia,IDN,summer
Jul,30.5,1995,Indonesia,IDN,summer
Aug,30.5,1995,Indonesia,IDN,summer
Sep,31.0,1995,Indonesia,IDN,autumn
Oct,31.4,1995,Indonesia,IDN,autumn
Nov,31.0,1995,Indonesia,IDN,autumn
Dec,30.4,1995,Indonesia,IDN,winter
Jan,30.0,1996,Indonesia,IDN,winter
Feb,30.1,1996,Indonesia,IDN,winter
Mar,30.7,1996,Indonesia,IDN,spring
Apr,30.9,1996,Indonesia,IDN,spring
May,31.1,1996,Indonesia,IDN,spring
Jun,30.6,1996,Indonesia,IDN,summer
Jul,30.8,1996,Indonesia,IDN,summer
Aug,30.7,1996,Indonesia,IDN,summer
Sep,31.3,1996,Indonesia,IDN,autumn
Oct,31.2,1996,Indonesia,IDN,autumn
Nov,31.2,1996,Indonesia,IDN,autumn
Dec,30.6,1996,Indonesia,IDN,winter
Jan,30.3,1997,Indonesia,IDN,winter
Feb,30.4,1997,Indonesia,IDN,winter
Mar,31.0,1997,Indonesia,IDN,spring
Apr,30.9,1997,Indonesia,IDN,spring
May,31.1,1997,Indonesia,IDN,spring
Jun,31.1,1997,Indonesia,IDN,summer
Jul,30.5,1997,Indonesia,IDN,summer
Aug,31.0,1997,Indonesia,IDN,summer
Sep,30.9,1997,Indonesia,IDN,autumn
Oct,31.4,1997,Indonesia,IDN,autumn
Nov,31.3,1997,Indonesia,IDN,autumn
Dec,31.1,1997,Indonesia,IDN,winter
Jan,30.9,1998,Indonesia,IDN,winter
Feb,31.2,1998,Indonesia,IDN,winter
Mar,31.4,1998,Indonesia,IDN,spring
Apr,31.5,1998,Indonesia,IDN,spring
May,31.6,1998,Indonesia,IDN,spring
