month,rainfall_mm,year,country,iso3,season
Oct,54.1,2004,Germany,DEU,autumn
Nov,58.8,2004,Germany,DEU,autumn
Dec,38.9,2004,Germany,DEU,winter
Jan,54.0,2005,Germany,DEU,winter
Feb,49.0,2005,Germany,DEU,winter
Mar,38.1,2005,Germany,DEU,spring
Apr,49.0,2005,Germany,DEU,spring
May,71.5,2005,Germany,DEU,spring
Jun,54.0,2005,Germany,DEU,summer
Jul,112.8,2005,Germany,DEU,summer
Aug,82.3,2005,Germany,DEU,summer
Sep,49.1,2005,Germany,DEU,autumn
Oct,39.5,2005,Germany,DEU,autumn
Nov,40.9,2005,Germany,DEU,autumn
Dec,54.4,2005,Germany,DEU,winter
Jan,23.1,2006,Germany,DEU,winter
Feb,40.0,2006,Germany,DEU,winter
Mar,67.2,2006,Germany,DEU,spring
Apr,59.8,2006,Germany,DEU,spring
May,81.2,2006,Germany,DEU,spring
Jun,47.6,2006,Germany,DEU,summer
Jul,52.7,2006,Germany,DEU,summer
Aug,122.6,2006,Germany,DEU,summer
Sep,33.8,2006,Germany,DEU,autumn
Oct,57.5,2006,Germany,DEU,autumn
Nov,50.1,2006,Germany,DEU,autumn
Dec,44.8,2006,Germany,DEU,winter
Jan,80.3,2007,Germany,DEU,winter
Feb,60.9,2007,Germany,DEU,winter
Mar,58.9,2007,Germany,DEU,spring
Apr,6.6,2007,Germany,DEU,spring
May,114.1,2007,Germany,DEU,spring
Jun,107.2,2007,Germany,DEU,summer
Jul,115.9,2007,Germany,DEU,summer
Aug,90.9,2007,Germany,DEU,summer
Sep,81.9,2007,Germany,DEU,autumn
Oct,23.6,2007,Germany,DEU,autumn
Nov,70.0,2007,Germany,DEU,autumn
Dec,53.2,2007,Germany,DEU,winter
Jan,62.9,2008,Germany,DEU,winter
Feb,33.2,2008,Germany,DEU,winter
Mar,71.9,2008,Germany,DEU,spring
Apr,73.4,2008,Germany,DEU,spring
May,32.4,2008,Germany,DEU,spring
Jun,59.2,2008,Germany,DEU,summer
Jul,81.9,2008,Germany,DEU,summer
Aug,79.5,2008,Germany,DEU,summer
Sep,54.5,2008,Germany,DEU,autumn
Oct,71.9,2008,Germany,DEU,autumn
Nov,40.0,2008,Germany,DEU,autumn
Dec,41.3,2008,Germany,DEU,winter
Jan,28.9,2009,Germany,DEU,winter
Feb,50.0,2009,Germany,DEU,winter
Mar,65.0,2009,Germany,DEU,spring
Apr,26.7,2009,Germany,DEU,spring
May,74.5,2009,Germany,DEU,spring
Jun,80.9,2009,Germany,DEU,summer
Jul,99.8,2009,Germany,DEU,summer
Aug,40.5,2009,Germany,DEU,summer
Sep,38.0,2009,Germany,DEU,autumn
Oct,67.6,2009,Germany,DEU,autumn
Nov,83.6,2009,Germany,DEU,autumn
Dec,75.1,2009,Germany,DEU,winter
Jan,38.2,2010,Germany,DEU,winter
Feb,37.2,2010,Germany,DEU,winter
Mar,44.9,2010,Germany,DEU,spring
Apr,20.7,2010,Germany,DEU,spring
May,94.4,2010,Germany,DEU,spring
Jun,51.2,2010,Germany,DEU,summer
Jul,74.7,2010,Germany,DEU,summer
Aug,135.2,2010,Germany,DEU,summer
Sep,73.7,2010,Germany,DEU,autumn
Oct,34.2,2010,Germany,DEU,autumn
Nov,87.6,2010,Germany,DEU,autumn
Dec,73.7,2010,Germany,DEU,winter
Jan,50.4,2011,Germany,DEU,winter
Feb,26.9,2011,Germany,DEU,winter
Mar,22.4,2011,Germany,DEU,spring
Apr,24.1,2011,Germany,DEU,spring
May,43.9,2011,Germany,DEU,spring
Jun,83.7,2011,Germany,DEU,summer
