month,rainfall_mm,year,country,iso3,season
May,39.9,1994,India,IND,spring
Jun,155.0,1994,India,IND,summer
Jul,306.6,1994,India,IND,summer
Aug,253.4,1994,India,IND,summer
Sep,139.4,1994,India,IND,autumn
Oct,84.2,1994,India,IND,autumn
Nov,20.1,1994,India,IND,autumn
Dec,5.7,1994,India,IND,winter
Jan,22.9,1995,India,IND,winter
Feb,16.6,1995,India,IND,winter
Mar,21.0,1995,India,IND,spring
Apr,21.5,1995,India,IND,spring
May,51.0,1995,India,IND,spring
Jun,131.6,1995,India,IND,summer
Jul,293.8,1995,India,IND,summer
Aug,240.4,1995,India,IND,summer
Sep,175.9,1995,India,IND,autumn
Oct,75.8,1995,India,IND,autumn
Nov,25.0,1995,India,IND,autumn
Dec,7.1,1995,India,IND,winter
Jan,15.3,1996,India,IND,winter
Feb,13.2,1996,India,IND,winter
Mar,16.6,1996,India,IND,spring
Apr,30.5,1996,India,IND,spring
May,37.9,1996,India,IND,spring
Jun,163.9,1996,India,IND,summer
Jul,253.6,1996,India,IND,summer
Aug,258.5,1996,India,IND,summer
Sep,142.3,1996,India,IND,autumn
Oct,96.3,1996,India,IND,autumn
Nov,15.6,1996,India,IND,autumn
Dec,10.0,1996,India,IND,winter
Jan,11.2,1997,India,IND,winter
Feb,5.5,1997,India,IND,winter
Mar,18.5,1997,India,IND,spring
Apr,41.2,1997,India,IND,spring
May,38.8,1997,India,IND,spring
Jun,131.7,1997,India,IND,summer
Jul,244.3,1997,India,IND,summer
Aug,265.5,1997,India,IND,summer
Sep,154.5,1997,India,IND,autumn
Oct,61.5,1997,India,IND,autumn
Nov,60.6,1997,India,IND,autumn
Dec,33.0,1997,India,IND,winter
Jan,8.0,1998,India,IND,winter
Feb,18.2,1998,India,IND,winter
Mar,23.5,1998,India,IND,spring
Apr,36.2,1998,India,IND,spring
May,49.2,1998,India,IND,spring
Jun,134.7,1998,India,IND,summer
Jul,270.9,1998,India,IND,summer
Aug,249.6,1998,India,IND,summer
Sep,183.4,1998,India,IND,autumn
Oct,97.8,1998,India,IND,autumn
Nov,41.8,1998,India,IND,autumn
Dec,12.3,1998,India,IND,winter
Jan,9.5,1999,India,IND,winter
Feb,14.6,1999,India,IND,winter
Mar,4.8,1999,India,IND,spring
Apr,16.9,1999,India,IND,spring
May,66.4,1999,India,IND,spring
Jun,132.7,1999,India,IND,summer
Jul,246.9,1999,India,IND,summer
Aug,218.6,1999,India,IND,summer
Sep,177.5,1999,India,IND,autumn
Oct,101.0,1999,India,IND,autumn
Nov,15.0,1999,India,IND,autumn
Dec,5.2,1999,India,IND,winter
Jan,8.8,2000,India,IND,winter
Feb,18.9,2000,India,IND,winter
Mar,10.4,2000,India,IND,spring
Apr,32.5,2000,India,IND,spring
May,72.7,2000,India,IND,spring
Jun,159.7,2000,India,IND,summer
Jul,266.4,2000,India,IND,summer
Aug,220.4,2000,India,IND,summer
Sep,128.8,2000,India,IND,autumn
Oct,46.8,2000,India,IND,autumn
Nov,14.2,2000,India,IND,autumn
Dec,8.4,2000,India,IND,winter
Jan,8.3,2001,India,IND,winter
Feb,5.6,2001,India,IND,winter
Mar,13.8,2001,India,IND,spring
Apr,33.8,2001,India,IND,spring
May,69.9,2001,India,IND,spring
Jun,188.3,2001,India,IND,summer
Jul,241.3,2001,India,IND,summer
Aug,206.2,2001,India,IND,summer
Sep,98.4,2001,India,IND,autumn
Oct,86.5,2001,India,IND,autumn
Nov,19.4,2001,India,IND,autumn
Dec,6.7,2001,India,IND,winter
Jan,11.7,2002,India,IND,winter
Feb,13.7,2002,India,IND,winter
Mar,12.3,2002,India,IND,spring
Apr,30.4,2002,India,IND,spring
May,46.9,2002,India,IND,spring
Jun,149.3,2002,India,IND,summer
Jul,146.5,2002,India,IND,summer
Aug,238.6,2002,India,IND,summer
Sep,124.6,2002,India,IND,autumn
Oct,66.4,2002,India,IND,autumn
Nov,24.8,2002,India,IND,autumn
Dec,6.2,2002,India,IND,winter
Jan,7.6,2003,India,IND,winter
Feb,27.5,2003,India,IND,winter
Mar,17.5,2003,India,IND,spring
Apr,28.9,2003,India,IND,spring
May,26.9,2003,India,IND,spring
Jun,140.1,2003,India,IND,summer
Jul,283.2,2003,India,IND,summer
Aug,206.5,2003,India,IND,summer
Sep,151.9,2003,India,IND,autumn
Oct,90.0,2003,India,IND,autumn
Nov,14.6,2003,India,IND,autumn
Dec,9.5,2003,India,IND,winter
Jan,14.7,2004,India,IND,winter
Feb,5.3,2004,India,IND,winter
Mar,8.0,2004,India,IND,spring
Apr,34.8,2004,India,IND,spring
May,55.8,2004,India,IND,spring
Jun,146.8,2004,India,IND,summer
Jul,209.4,2004,India,IND,summer
Aug,244.5,2004,India,IND,summer
Sep,130.9,2004,India,IND,autumn
