month,rainfall_mm,year,country,iso3,season
Jun,1.8,1995,Egypt,EGY,summer
Jul,2.8,1995,Egypt,EGY,summer
Aug,2.6,1995,Egypt,EGY,summer
Sep,1.4,1995,Egypt,EGY,autumn
Oct,1.0,1995,Egypt,EGY,autumn
Nov,1.9,1995,Egypt,EGY,autumn
Dec,1.0,1995,Egypt,EGY,winter
Jan,4.8,1996,Egypt,EGY,winter
Feb,1.2,1996,Egypt,EGY,winter
Mar,3.5,1996,Egypt,EGY,spring
Apr,2.8,1996,Egypt,EGY,spring
May,1.1,1996,Egypt,EGY,spring
Jun,1.8,1996,Egypt,EGY,summer
Jul,2.8,1996,Egypt,EGY,summer
Aug,2.5,1996,Egypt,EGY,summer
Sep,1.8,1996,Egypt,EGY,autumn
Oct,2.1,1996,Egypt,EGY,autumn
Nov,2.4,1996,Egypt,EGY,autumn
Dec,1.3,1996,Egypt,EGY,winter
Jan,4.1,1997,Egypt,EGY,winter
Feb,3.7,1997,Egypt,EGY,winter
Mar,5.1,1997,Egypt,EGY,spring
Apr,1.2,1997,Egypt,EGY,spring
May,2.2,1997,Egypt,EGY,spring
Jun,2.1,1997,Egypt,EGY,summer
Jul,2.9,1997,Egypt,EGY,summer
Aug,2.5,1997,Egypt,EGY,summer
Sep,1.5,1997,Egypt,EGY,autumn
Oct,5.9,1997,Egypt,EGY,autumn
Nov,1.0,1997,Egypt,EGY,autumn
Dec,3.3,1997,Egypt,EGY,winter
Jan,2.3,1998,Egypt,EGY,winter
Feb,4.1,1998,Egypt,EGY,winter
Mar,3.3,1998,Egypt,EGY,spring
Apr,4.4,1998,Egypt,EGY,spring
May,10.2,1998,Egypt,EGY,spring
Jun,1.8,1998,Egypt,EGY,summer
Jul,2.9,1998,Egypt,EGY,summer
Aug,2.6,1998,Egypt,EGY,summer
Sep,1.3,1998,Egypt,EGY,autumn
Oct,0.7,1998,Egypt,EGY,autumn
Nov,1.4,1998,Egypt,EGY,autumn
Dec,3.0,1998,Egypt,EGY,winter
Jan,1.8,1999,Egypt,EGY,winter
Feb,5.7,1999,Egypt,EGY,winter
Mar,0.9,1999,Egypt,EGY,spring
Apr,1.2,1999,Egypt,EGY,spring
May,3.5,1999,Egypt,EGY,spring
Jun,1.8,1999,Egypt,EGY,summer
Jul,2.9,1999,Egypt,EGY,summer
Aug,2.8,1999,Egypt,EGY,summer
Sep,1.3,1999,Egypt,EGY,autumn
Oct,0.7,1999,Egypt,EGY,autumn
Nov,0.8,1999,Egypt,EGY,autumn
Dec,1.1,1999,Egypt,EGY,winter
Jan,8.3,2000,Egypt,EGY,winter
Feb,2.2,2000,Egypt,EGY,winter
Mar,1.7,2000,Egypt,EGY,spring
Apr,1.3,2000,Egypt,EGY,spring
May,1.8,2000,Egypt,EGY,spring
Jun,1.8,2000,Egypt,EGY,summer
Jul,2.8,2000,Egypt,EGY,summer
Aug,2.6,2000,Egypt,EGY,summer
Sep,1.9,2000,Egypt,EGY,autumn
Oct,4.0,2000,Egypt,EGY,autumn
Nov,3.3,2000,Egypt,EGY,autumn
Dec,5.6,2000,Egypt,EGY,winter
Jan,2.2,2001,Egypt,EGY,winter
Feb,2.2,2001,Egypt,EGY,winter
Mar,1.8,2001,Egypt,EGY,spring
Apr,1.8,2001,Egypt,EGY,spring
May,1.1,2001,Egypt,EGY,spring
Jun,1.8,2001,Egypt,EGY,summer
Jul,2.8,2001,Egypt,EGY,summer
Aug,2.6,2001,Egypt,EGY,summer
Sep,1.3,2001,Egypt,EGY,autumn
Oct,1.8,2001,Egypt,EGY,autumn
Nov,1.3,2001,Egypt,EGY,autumn
Dec,4.2,2001,Egypt,EGY,winter
Jan,7.7,2002,Egypt,EGY,winter
Feb,5.1,2002,Egypt,EGY,winter
Mar,1.1,2002,Egypt,EGY,spring
Apr,1.7,2002,Egypt,EGY,spring
May,1.1,2002,Egypt,EGY,spring
Jun,1.8,2002,Egypt,EGY,summer
Jul,2.8,2002,Egypt,EGY,summer
Aug,2.6,2002,Egypt,EGY,summer
Sep,1.3,2002,Egypt,EGY,autumn
Oct,3.7,2002,Egypt,EGY,autumn
Nov,0.8,2002,Egypt,EGY,autumn
Dec,3.7,2002,Egypt,EGY,winter
Jan,1.8,2003,Egypt,EGY,winter
Feb,4.2,2003,Egypt,EGY,winter
Mar,4.0,2003,Egypt,EGY,spring
Apr,1.2,2003,Egypt,EGY,spring
May,1.0,2003,Egypt,EGY,spring
Jun,1.9,2003,Egypt,EGY,summer
Jul,2.9,2003,Egypt,EGY,summer
Aug,2.6,2003,Egypt,EGY,summer
Sep,1.3,2003,Egypt,EGY,autumn
Oct,0.5,2003,Egypt,EGY,autumn
Nov,1.2,2003,Egypt,EGY,autumn
Dec,4.3,2003,Egypt,EGY,winter
Jan,7.4,2004,Egypt,EGY,winter
Feb,4.1,2004,Egypt,EGY,winter
Mar,4.6,2004,Egypt,EGY,spring
Apr,1.0,2004,Egypt,EGY,spring
May,1.4,2004,Egypt,EGY,spring
Jun,1.8,2004,Egypt,EGY,summer
Jul,2.8,2004,Egypt,EGY,summer
Aug,2.6,2004,Egypt,EGY,summer
Sep,1.4,2004,Egypt,EGY,autumn
Oct,0.6,2004,Egypt,EGY,autumn
Nov,2.0,2004,Egypt,EGY,autumn
Dec,2.8,2004,Egypt,EGY,winter
Jan,4.5,2005,Egypt,EGY,winter
Feb,6.5,2005,Egypt,EGY,winter
Mar,5.2,2005,Egypt,EGY,spring
Apr,6.0,2005,Egypt,EGY,spring
May,0.9,2005,Egypt,EGY,spring
Jun,2.1,2005,Egypt,EGY,summer
Jul,2.9,2005,Egypt,EGY,summer
Aug,2.6,2005,Egypt,EGY,summer
Sep,1.8,2005,Egypt,EGY,autumn
Oct,0.7,2005,Egypt,EGY,autumn
Nov,1.5,2005,Egypt,EGY,autumn
Dec,2.7,2005,Egypt,EGY,winter
Jan,3.1,2006,Egypt,EGY,winter
Feb,2.9,2006,Egypt,EGY,winter
Mar,2.7,2006,Egypt,EGY,spring
Apr,4.0,2006,Egypt,EGY,spring
May,1.0,2006,Egypt,EGY,spring
Jun,1.8,2006,Egypt,EGY,summer
Jul,2.8,2006,Egypt,EGY,summer
Aug,2.7,2006,Egypt,EGY,summer
Sep,1.3,2006,Egypt,EGY,autumn
Oct,0.9,2006,Egypt,EGY,autumn
Nov,1.0,2006,Egypt,EGY,autumn
Dec,3.1,2006,Egypt,EGY,winter
Jan,2.5,2007,Egypt,EGY,winter
Feb,4.5,2007,Egypt,EGY,winter
Mar,1.5,2007,Egypt,EGY,spring
Apr,2.5,2007,Egypt,EGY,spring
May,3.5,2007,Egypt,EGY,spring
Jun,1.9,2007,Egypt,EGY,summer
Jul,2.9,2007,Egypt,EGY,summer
Aug,2.7,2007,Egypt,EGY,summer
Sep,1.7,2007,Egypt,EGY,autumn
Oct,1.7,2007,Egypt,EGY,autumn
Nov,1.3,2007,Egypt,EGY,autumn
Dec,1.6,2007,Egypt,EGY,winter
Jan,8.2,2008,Egypt,EGY,winter
Feb,3.0,2008,Egypt,EGY,winter
Mar,0.8,2008,Egypt,EGY,spring
Apr,1.2,2008,Egypt,EGY,spring
May,1.1,2008,Egypt,EGY,spring
Jun,1.8,2008,Egypt,EGY,summer
Jul,2.8,2008,Egypt,EGY,summer
Aug,2.6,2008,Egypt,EGY,summer
Sep,1.9,2008,Egypt,EGY,autumn
Oct,4.1,2008,Egypt,EGY,autumn
Nov,0.4,2008,Egypt,EGY,autumn
Dec,1.7,2008,Egypt,EGY,winter
Jan,3.3,2009,Egypt,EGY,winter
Feb,3.2,2009,Egypt,EGY,winter
Mar,1.0,2009,Egypt,EGY,spring
Apr,0.8,2009,Egypt,EGY,spring
May,1.1,2009,Egypt,EGY,spring
Jun,1.8,2009,Egypt,EGY,summer
Jul,2.8,2009,Egypt,EGY,summer
Aug,2.6,2009,Egypt,EGY,summer
Sep,1.3,2009,Egypt,EGY,autumn
Oct,0.9,2009,Egypt,EGY,autumn
Nov,1.0,2009,Egypt,EGY,autumn
Dec,2.8,2009,Egypt,EGY,winter
Jan,2.1,2010,Egypt,EGY,winter
Feb,2.5,2010,Egypt,EGY,winter
Mar,0.8,2010,Egypt,EGY,spring
Apr,0.8,2010,Egypt,EGY,spring
May,1.1,2010,Egypt,EGY,spring
Jun,1.8,2010,Egypt,EGY,summer
Jul,3.0,2010,Egypt,EGY,summer
Aug,4.2,2010,Egypt,EGY,summer
Sep,1.6,2010,Egypt,EGY,autumn
Oct,0.8,2010,Egypt,EGY,autumn
Nov,0.4,2010,Egypt,EGY,autumn
Dec,4.4,2010,Egypt,EGY,winter
Jan,2.4,2011,Egypt,EGY,winter
Feb,2.4,2011,Egypt,EGY,winter
Mar,2.6,2011,Egypt,EGY,spring
Apr,3.3,2011,Egypt,EGY,spring
May,1.7,2011,Egypt,EGY,spring
Jun,2.1,2011,Egypt,EGY,summer
Jul,2.8,2011,Egypt,EGY,summer
Aug,2.6,2011,Egypt,EGY,summer
Sep,1.8,2011,Egypt,EGY,autumn
Oct,0.9,2011,Egypt,EGY,autumn
Nov,4.4,2011,Egypt,EGY,autumn
Dec,1.4,2011,Egypt,EGY,winter
Jan,4.5,2012,Egypt,EGY,winter
Feb,2.7,2012,Egypt,EGY,winter
Mar,2.2,2012,Egypt,EGY,spring
Apr,1.6,2012,Egypt,EGY,spring
May,1.5,2012,Egypt,EGY,spring
Jun,2.0,2012,Egypt,EGY,summer
Jul,2.8,2012,Egypt,EGY,summer
Aug,2.6,2012,Egypt,EGY,summer
Sep,1.5,2012,Egypt,EGY,autumn
Oct,1.5,2012,Egypt,EGY,autumn
Nov,2.1,2012,Egypt,EGY,autumn
Dec,4.9,2012,Egypt,EGY,winter
Jan,9.1,2013,Egypt,EGY,winter
Feb,2.0,2013,Egypt,EGY,winter
Mar,1.3,2013,Egypt,EGY,spring
Apr,1.7,2013,Egypt,EGY,spring
May,2.2,2013,Egypt,EGY,spring
