month,rainfall_mm,year,country,iso3,season
Jan,60.8,2010,France,FRA,winter
Feb,74.7,2010,France,FRA,winter
Mar,64.0,2010,France,FRA,spring
Apr,30.9,2010,France,FRA,spring
May,77.5,2010,France,FRA,spring
Jun,82.4,2010,France,FRA,summer
Jul,43.8,2010,France,FRA,summer
Aug,65.4,2010,France,FRA,summer
Sep,68.6,2010,France,FRA,autumn
Oct,77.0,2010,France,FRA,autumn
Nov,101.7,2010,France,FRA,autumn
Dec,86.3,2010,France,FRA,winter
Jan,50.9,2011,France,FRA,winter
Feb,41.9,2011,France,FRA,winter
Mar,50.7,2011,France,FRA,spring
Apr,20.6,2011,France,FRA,spring
May,34.0,2011,France,FRA,spring
Jun,71.2,2011,France,FRA,summer
Jul,93.6,2011,France,FRA,summer
Aug,74.0,2011,France,FRA,summer
Sep,45.1,2011,France,FRA,autumn
Oct,49.7,2011,France,FRA,autumn
Nov,65.4,2011,France,FRA,autumn
Dec,123.3,2011,France,FRA,winter
Jan,53.3,2012,France,FRA,winter
Feb,11.2,2012,France,FRA,winter
Mar,26.4,2012,France,FRA,spring
Apr,116.4,2012,France,FRA,spring
May,79.6,2012,France,FRA,spring
Jun,85.2,2012,France,FRA,summer
Jul,66.7,2012,France,FRA,summer
Aug,43.5,2012,France,FRA,summer
Sep,65.3,2012,France,FRA,autumn
Oct,120.9,2012,France,FRA,autumn
Nov,85.8,2012,France,FRA,autumn
Dec,111.3,2012,France,FRA,winter
Jan,75.6,2013,France,FRA,winter
Feb,59.9,2013,France,FRA,winter
Mar,85.3,2013,France,FRA,spring
Apr,81.1,2013,France,FRA,spring
May,117.5,2013,France,FRA,spring
Jun,61.8,2013,France,FRA,summer
Jul,67.5,2013,France,FRA,summer
Aug,43.4,2013,France,FRA,summer
Sep,69.5,2013,France,FRA,autumn
Oct,97.3,2013,France,FRA,autumn
Nov,107.4,2013,France,FRA,autumn
Dec,74.1,2013,France,FRA,winter
Jan,110.1,2014,France,FRA,winter
Feb,99.8,2014,France,FRA,winter
Mar,36.1,2014,France,FRA,spring
Apr,48.7,2014,France,FRA,spring
May,74.3,2014,France,FRA,spring
Jun,55.8,2014,France,FRA,summer
Jul,108.4,2014,France,FRA,summer
Aug,88.4,2014,France,FRA,summer
Sep,45.0,2014,France,FRA,autumn
Oct,74.5,2014,France,FRA,autumn
Nov,125.2,2014,France,FRA,autumn
Dec,57.0,2014,France,FRA,winter
Jan,78.8,2015,France,FRA,winter
Feb,65.3,2015,France,FRA,winter
Mar,54.0,2015,France,FRA,spring
Apr,56.1,2015,France,FRA,spring
May,51.8,2015,France,FRA,spring
Jun,60.2,2015,France,FRA,summer
Jul,30.9,2015,France,FRA,summer
Aug,90.2,2015,France,FRA,summer
Sep,77.3,2015,France,FRA,autumn
Oct,57.2,2015,France,FRA,autumn
Nov,59.8,2015,France,FRA,autumn
Dec,25.0,2015,France,FRA,winter
Jan,105.7,2016,France,FRA,winter
Feb,94.0,2016,France,FRA,winter
Mar,74.0,2016,France,FRA,spring
Apr,73.4,2016,France,FRA,spring
May,105.5,2016,France,FRA,spring
Jun,86.6,2016,France,FRA,summer
Jul,34.0,2016,France,FRA,summer
Aug,25.6,2016,France,FRA,summer
Sep,40.4,2016,France,FRA,autumn
Oct,61.5,2016,France,FRA,autumn
Nov,97.3,2016,France,FRA,autumn
Dec,19.5,2016,France,FRA,winter
Jan,44.0,2017,France,FRA,winter
Feb,59.9,2017,France,FRA,winter
Mar,75.1,2017,France,FRA,spring
Apr,32.7,2017,France,FRA,spring
May,77.6,2017,France,FRA,spring
Jun,66.4,2017,France,FRA,summer
Jul,52.9,2017,France,FRA,summer
Aug,52.4,2017,France,FRA,summer
