month,rainfall_mm,year,country,iso3,season
Dec,24.6,1985,Canada,CAN,winter
Jan,30.9,1986,Canada,CAN,winter
Feb,21.0,1986,Canada,CAN,winter
Mar,26.8,1986,Canada,CAN,spring
Apr,29.0,1986,Canada,CAN,spring
May,33.7,1986,Canada,CAN,spring
Jun,47.5,1986,Canada,CAN,summer
Jul,62.3,1986,Canada,CAN,summer
Aug,55.7,1986,Canada,CAN,summer
Sep,52.5,1986,Canada,CAN,autumn
Oct,36.7,1986,Canada,CAN,autumn
Nov,36.3,1986,Canada,CAN,autumn
Dec,25.2,1986,Canada,CAN,winter
Jan,24.5,1987,Canada,CAN,winter
Feb,20.9,1987,Canada,CAN,winter
Mar,23.7,1987,Canada,CAN,spring
Apr,22.8,1987,Canada,CAN,spring
May,31.7,1987,Canada,CAN,spring
Jun,47.6,1987,Canada,CAN,summer
Jul,62.0,1987,Canada,CAN,summer
Aug,60.8,1987,Canada,CAN,summer
Sep,43.9,1987,Canada,CAN,autumn
Oct,36.0,1987,Canada,CAN,autumn
Nov,35.2,1987,Canada,CAN,autumn
Dec,28.2,1987,Canada,CAN,winter
Jan,24.2,1988,Canada,CAN,winter
Feb,24.3,1988,Canada,CAN,winter
Mar,26.5,1988,Canada,CAN,spring
Apr,24.2,1988,Canada,CAN,spring
May,34.1,1988,Canada,CAN,spring
Jun,52.2,1988,Canada,CAN,summer
Jul,60.1,1988,Canada,CAN,summer
Aug,62.1,1988,Canada,CAN,summer
Sep,49.7,1988,Canada,CAN,autumn
Oct,41.0,1988,Canada,CAN,autumn
Nov,41.3,1988,Canada,CAN,autumn
Dec,26.1,1988,Canada,CAN,winter
Jan,28.6,1989,Canada,CAN,winter
Feb,16.5,1989,Canada,CAN,winter
Mar,22.8,1989,Canada,CAN,spring
Apr,19.8,1989,Canada,CAN,spring
May,36.7,1989,Canada,CAN,spring
Jun,48.2,1989,Canada,CAN,summer
Jul,56.6,1989,Canada,CAN,summer
Aug,55.9,1989,Canada,CAN,summer
Sep,46.5,1989,Canada,CAN,autumn
Oct,39.7,1989,Canada,CAN,autumn
Nov,46.3,1989,Canada,CAN,autumn
Dec,28.8,1989,Canada,CAN,winter
Jan,29.9,1990,Canada,CAN,winter
Feb,21.8,1990,Canada,CAN,winter
Mar,21.7,1990,Canada,CAN,spring
Apr,26.0,1990,Canada,CAN,spring
May,33.2,1990,Canada,CAN,spring
Jun,51.5,1990,Canada,CAN,summer
Jul,55.3,1990,Canada,CAN,summer
Aug,51.2,1990,Canada,CAN,summer
Sep,44.6,1990,Canada,CAN,autumn
Oct,46.5,1990,Canada,CAN,autumn
Nov,40.7,1990,Canada,CAN,autumn
Dec,37.5,1990,Canada,CAN,winter
Jan,22.5,1991,Canada,CAN,winter
Feb,21.8,1991,Canada,CAN,winter
Mar,26.2,1991,Canada,CAN,spring
Apr,23.5,1991,Canada,CAN,spring
May,33.7,1991,Canada,CAN,spring
Jun,49.9,1991,Canada,CAN,summer
Jul,57.5,1991,Canada,CAN,summer
Aug,58.4,1991,Canada,CAN,summer
Sep,51.6,1991,Canada,CAN,autumn
Oct,46.6,1991,Canada,CAN,autumn
Nov,38.8,1991,Canada,CAN,autumn
Dec,30.3,1991,Canada,CAN,winter
Jan,30.8,1992,Canada,CAN,winter
Feb,21.2,1992,Canada,CAN,winter
Mar,22.7,1992,Canada,CAN,spring
Apr,26.5,1992,Canada,CAN,spring
May,29.0,1992,Canada,CAN,spring
Jun,46.0,1992,Canada,CAN,summer
Jul,59.4,1992,Canada,CAN,summer
Aug,54.1,1992,Canada,CAN,summer
Sep,57.3,1992,Canada,CAN,autumn
Oct,39.1,1992,Canada,CAN,autumn
Nov,35.4,1992,Canada,CAN,autumn
Dec,27.4,1992,Canada,CAN,winter
Jan,23.1,1993,Canada,CAN,winter
Feb,18.7,1993,Canada,CAN,winter
Mar,21.3,1993,Canada,CAN,spring
Apr,25.9,1993,Canada,CAN,spring
May,35.1,1993,Canada,CAN,spring
Jun,53.2,1993,Canada,CAN,summer
Jul,69.6,1993,Canada,CAN,summer
Aug,58.5,1993,Canada,CAN,summer
Sep,47.8,1993,Canada,CAN,autumn
Oct,40.0,1993,Canada,CAN,autumn
Nov,33.5,1993,Canada,CAN,autumn
Dec,30.4,1993,Canada,CAN,winter
Jan,29.4,1994,Canada,CAN,winter
Feb,22.4,1994,Canada,CAN,winter
Mar,25.2,1994,Canada,CAN,spring
Apr,24.4,1994,Canada,CAN,spring
May,34.5,1994,Canada,CAN,spring
Jun,50.6,1994,Canada,CAN,summer
Jul,59.3,1994,Canada,CAN,summer
Aug,52.9,1994,Canada,CAN,summer
Sep,48.2,1994,Canada,CAN,autumn
Oct,40.1,1994,Canada,CAN,autumn
Nov,39.9,1994,Canada,CAN,autumn
Dec,27.6,1994,Canada,CAN,winter
Jan,25.2,1995,Canada,CAN,winter
Feb,22.5,1995,Canada,CAN,winter
Mar,27.1,1995,Canada,CAN,spring
Apr,23.3,1995,Canada,CAN,spring
May,25.9,1995,Canada,CAN,spring
Jun,44.2,1995,Canada,CAN,summer
Jul,60.4,1995,Canada,CAN,summer
Aug,59.3,1995,Canada,CAN,summer
Sep,41.7,1995,Canada,CAN,autumn
Oct,47.0,1995,Canada,CAN,autumn
Nov,44.2,1995,Canada,CAN,autumn
Dec,28.8,1995,Canada,CAN,winter
Jan,29.1,1996,Canada,CAN,winter
Feb,27.7,1996,Canada,CAN,winter
Mar,24.5,1996,Canada,CAN,spring
Apr,28.6,1996,Canada,CAN,spring
May,31.7,1996,Canada,CAN,spring
Jun,46.6,1996,Canada,CAN,summer
Jul,60.3,1996,Canada,CAN,summer
Aug,55.0,1996,Canada,CAN,summer
Sep,51.7,1996,Canada,CAN,autumn
Oct,41.8,1996,Canada,CAN,autumn
Nov,36.6,1996,Canada,CAN,autumn
Dec,35.6,1996,Canada,CAN,winter
Jan,31.1,1997,Canada,CAN,winter
Feb,20.7,1997,Canada,CAN,winter
Mar,29.1,1997,Canada,CAN,spring
Apr,23.6,1997,Canada,CAN,spring
May,34.5,1997,Canada,CAN,spring
Jun,55.9,1997,Canada,CAN,summer
Jul,65.9,1997,Canada,CAN,summer
Aug,54.4,1997,Canada,CAN,summer
Sep,53.0,1997,Canada,CAN,autumn
Oct,42.9,1997,Canada,CAN,autumn
Nov,30.0,1997,Canada,CAN,autumn
Dec,26.1,1997,Canada,CAN,winter
Jan,29.5,1998,Canada,CAN,winter
Feb,20.8,1998,Canada,CAN,winter
Mar,24.6,1998,Canada,CAN,spring
Apr,24.1,1998,Canada,CAN,spring
May,32.2,1998,Canada,CAN,spring
Jun,53.9,1998,Canada,CAN,summer
Jul,59.1,1998,Canada,CAN,summer
Aug,52.3,1998,Canada,CAN,summer
Sep,45.7,1998,Canada,CAN,autumn
Oct,46.4,1998,Canada,CAN,autumn
Nov,33.5,1998,Canada,CAN,autumn
Dec,31.3,1998,Canada,CAN,winter
Jan,32.6,1999,Canada,CAN,winter
Feb,26.0,1999,Canada,CAN,winter
Mar,27.3,1999,Canada,CAN,spring
Apr,23.2,1999,Canada,CAN,spring
May,37.9,1999,Canada,CAN,spring
Jun,52.2,1999,Canada,CAN,summer
Jul,61.5,1999,Canada,CAN,summer
Aug,55.3,1999,Canada,CAN,summer
Sep,49.7,1999,Canada,CAN,autumn
Oct,41.0,1999,Canada,CAN,autumn
Nov,36.8,1999,Canada,CAN,autumn
Dec,30.4,1999,Canada,CAN,winter
Jan,26.7,2000,Canada,CAN,winter
Feb,20.1,2000,Canada,CAN,winter
Mar,24.7,2000,Canada,CAN,spring
Apr,23.9,2000,Canada,CAN,spring
May,34.8,2000,Canada,CAN,spring
Jun,48.5,2000,Canada,CAN,summer
Jul,59.5,2000,Canada,CAN,summer
Aug,63.3,2000,Canada,CAN,summer
Sep,49.1,2000,Canada,CAN,autumn
Oct,37.5,2000,Canada,CAN,autumn
Nov,31.3,2000,Canada,CAN,autumn
Dec,30.7,2000,Canada,CAN,winter
Jan,20.8,2001,Canada,CAN,winter
Feb,20.8,2001,Canada,CAN,winter
Mar,24.6,2001,Canada,CAN,spring
Apr,22.8,2001,Canada,CAN,spring
May,35.7,2001,Canada,CAN,spring
Jun,50.2,2001,Canada,CAN,summer
Jul,59.6,2001,Canada,CAN,summer
Aug,56.0,2001,Canada,CAN,summer
Sep,45.5,2001,Canada,CAN,autumn
Oct,45.3,2001,Canada,CAN,autumn
Nov,35.9,2001,Canada,CAN,autumn
Dec,29.4,2001,Canada,CAN,winter
Jan,22.1,2002,Canada,CAN,winter
Feb,22.4,2002,Canada,CAN,winter
Mar,26.6,2002,Canada,CAN,spring
Apr,25.3,2002,Canada,CAN,spring
May,30.9,2002,Canada,CAN,spring
Jun,48.4,2002,Canada,CAN,summer
Jul,64.1,2002,Canada,CAN,summer
Aug,58.6,2002,Canada,CAN,summer
Sep,49.2,2002,Canada,CAN,autumn
Oct,36.8,2002,Canada,CAN,autumn
Nov,32.3,2002,Canada,CAN,autumn
Dec,28.3,2002,Canada,CAN,winter
Jan,25.3,2003,Canada,CAN,winter
Feb,21.1,2003,Canada,CAN,winter
Mar,28.2,2003,Canada,CAN,spring
Apr,24.7,2003,Canada,CAN,spring
May,30.7,2003,Canada,CAN,spring
Jun,47.2,2003,Canada,CAN,summer
Jul,56.2,2003,Canada,CAN,summer
Aug,52.9,2003,Canada,CAN,summer
Sep,49.9,2003,Canada,CAN,autumn
Oct,47.5,2003,Canada,CAN,autumn
Nov,35.7,2003,Canada,CAN,autumn
Dec,30.8,2003,Canada,CAN,winter
Jan,27.6,2004,Canada,CAN,winter
Feb,18.7,2004,Canada,CAN,winter
Mar,25.0,2004,Canada,CAN,spring
Apr,24.5,2004,Canada,CAN,spring
May,35.9,2004,Canada,CAN,spring
Jun,41.8,2004,Canada,CAN,summer
Jul,58.1,2004,Canada,CAN,summer
Aug,56.7,2004,Canada,CAN,summer
Sep,50.8,2004,Canada,CAN,autumn
Oct,41.2,2004,Canada,CAN,autumn
Nov,35.0,2004,Canada,CAN,autumn
Dec,33.7,2004,Canada,CAN,winter
Jan,29.2,2005,Canada,CAN,winter
Feb,22.4,2005,Canada,CAN,winter
Mar,26.1,2005,Canada,CAN,spring
Apr,25.7,2005,Canada,CAN,spring
May,31.6,2005,Canada,CAN,spring
Jun,51.8,2005,Canada,CAN,summer
Jul,61.4,2005,Canada,CAN,summer
Aug,61.2,2005,Canada,CAN,summer
Sep,53.6,2005,Canada,CAN,autumn
Oct,46.2,2005,Canada,CAN,autumn
Nov,41.2,2005,Canada,CAN,autumn
Dec,29.9,2005,Canada,CAN,winter
Jan,31.5,2006,Canada,CAN,winter
Feb,22.9,2006,Canada,CAN,winter
Mar,24.4,2006,Canada,CAN,spring
Apr,24.8,2006,Canada,CAN,spring
May,35.4,2006,Canada,CAN,spring
Jun,47.9,2006,Canada,CAN,summer
Jul,61.1,2006,Canada,CAN,summer
Aug,52.0,2006,Canada,CAN,summer
Sep,43.2,2006,Canada,CAN,autumn
Oct,41.0,2006,Canada,CAN,autumn
Nov,40.8,2006,Canada,CAN,autumn
Dec,29.5,2006,Canada,CAN,winter
Jan,27.8,2007,Canada,CAN,winter
Feb,23.1,2007,Canada,CAN,winter
Mar,30.4,2007,Canada,CAN,spring
Apr,23.2,2007,Canada,CAN,spring
May,35.0,2007,Canada,CAN,spring
Jun,47.1,2007,Canada,CAN,summer
Jul,56.9,2007,Canada,CAN,summer
Aug,52.9,2007,Canada,CAN,summer
Sep,54.5,2007,Canada,CAN,autumn
Oct,45.9,2007,Canada,CAN,autumn
Nov,35.2,2007,Canada,CAN,autumn
Dec,30.3,2007,Canada,CAN,winter
Jan,26.8,2008,Canada,CAN,winter
Feb,23.6,2008,Canada,CAN,winter
Mar,25.4,2008,Canada,CAN,spring
Apr,24.4,2008,Canada,CAN,spring
May,31.8,2008,Canada,CAN,spring
Jun,52.3,2008,Canada,CAN,summer
Jul,61.1,2008,Canada,CAN,summer
Aug,61.0,2008,Canada,CAN,summer
Sep,46.0,2008,Canada,CAN,autumn
Oct,41.5,2008,Canada,CAN,autumn
Nov,37.9,2008,Canada,CAN,autumn
Dec,35.6,2008,Canada,CAN,winter
Jan,26.8,2009,Canada,CAN,winter
Feb,20.7,2009,Canada,CAN,winter
Mar,27.2,2009,Canada,CAN,spring
Apr,25.2,2009,Canada,CAN,spring
May,31.9,2009,Canada,CAN,spring
Jun,46.2,2009,Canada,CAN,summer
Jul,61.3,2009,Canada,CAN,summer
Aug,59.3,2009,Canada,CAN,summer
Sep,47.1,2009,Canada,CAN,autumn
Oct,45.8,2009,Canada,CAN,autumn
Nov,33.0,2009,Canada,CAN,autumn
Dec,28.5,2009,Canada,CAN,winter
Jan,25.6,2010,Canada,CAN,winter
Feb,18.5,2010,Canada,CAN,winter
Mar,21.3,2010,Canada,CAN,spring
Apr,24.4,2010,Canada,CAN,spring
May,35.4,2010,Canada,CAN,spring
Jun,52.0,2010,Canada,CAN,summer
Jul,59.2,2010,Canada,CAN,summer
Aug,60.5,2010,Canada,CAN,summer
Sep,54.7,2010,Canada,CAN,autumn
Oct,43.5,2010,Canada,CAN,autumn
Nov,34.2,2010,Canada,CAN,autumn
Dec,34.2,2010,Canada,CAN,winter
Jan,27.8,2011,Canada,CAN,winter
Feb,21.9,2011,Canada,CAN,winter
Mar,26.3,2011,Canada,CAN,spring
Apr,27.4,2011,Canada,CAN,spring
May,33.8,2011,Canada,CAN,spring
Jun,52.9,2011,Canada,CAN,summer
Jul,60.9,2011,Canada,CAN,summer
Aug,57.3,2011,Canada,CAN,summer
Sep,46.5,2011,Canada,CAN,autumn
Oct,40.0,2011,Canada,CAN,autumn
Nov,33.7,2011,Canada,CAN,autumn
Dec,26.6,2011,Canada,CAN,winter
Jan,27.3,2012,Canada,CAN,winter
Feb,20.8,2012,Canada,CAN,winter
Mar,26.8,2012,Canada,CAN,spring
Apr,26.7,2012,Canada,CAN,spring
May,33.4,2012,Canada,CAN,spring
Jun,54.8,2012,Canada,CAN,summer
